"246","LS","14","P","10","S","NEG 14/24","0.35870","ARG 24","0.12740","PERL","0.03840","MAG","0.25520","SOLU","0.22030","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"247","99B","20","R","5","BAK","BCO 20","0.25000","BCO 24","0.30000","MARR 36","0.16000","CZ 36/46","0.04350","FLUOR","0.01200","GRAF","0.01500","CAL","0.00250","RES POLVO","0.15500","RES LIQ","0.05950","OH","0.00250","","0.00000","","0.00000"
"248","99RC","C24","L","5","BAK","BCO24","0.25000","RUBI 46","0.20000","NEGRO 24","0.20000","MARR20","0.10400","FLUOR","0.01200","GRAF","0.01500","CAL","0.00250","RES.POLV","0.15500","RES LIQ","0.05900","OH","0.00250","","0.00000","","0.00000"
"249","99B","100","J","5","V","BCO100","0.57320","BCO80","0.24530","AE67","0.07790","CA55","0.04655","HAR","0.01627","AGUA","0.04069","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"250","A","54","R","4","BAK","MAR46","0.42000","BCO 60","0.29000","OH","0.02060","MAG","0.00800","FLUO","0.01600","RES POLVO","0.17850","RES LIQ","0.05900","CAL","0.00800","","0.00000","","0.00000","","0.00000","","0.00000"
"251","99R","120","K L","5","V","BCO120","0.44680","BCO100","0.33090","B64N","0.15550","OH","0.00130","HAR","0.01495","AGUA","0.05047","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"252","C N","180","N/O","5","V","CN 3F","0.35600","CN150","0.35600","A73N","0.12950","B55N","0.06470","HAR","0.01290","AGUA","0.08090","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"253","AC","100","0","3","BAK","MARR 120","0.45300","CN 100","0.22000","GRAF","0.14000","RESPOL","0.13000","RESLIQ","0.05700","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"254","99B","120","K","5","V","BCO120","0.56450","BCO100","0.24170","BB46","0.06420","AE67","0.03634","AN75","0.03634","HAR","0.01696","AGUA","0.03997","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"255","A","54","Q/R","4","BAK","MARR 36","0.20830","MARR 46","0.25000","BCO 36","0.08300","BCO 46","0.16630","RC25POLVO","0.17700","RESLIQ","0.05600","CAL","0.00100","FLUO","0.01670","OH","0.03750","MAG","0.00420","","0.00000","","0.00000"
"256","49A","70","K","5","V","MAR46","0.06549","MAR60","0.56740","BCO120","0.15800","BB46","0.10700","AE67","0.04318","HAR","0.01427","AGUA","0.04461","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"257","C N","36","Q/R","6","BAK","CN 36","0.32000","MAR36","0.16000","AR36/46","0.16000","RR100F","0.16000","FLUO","0.08000","MAG","0.00800","RESLIQ","0.03200","RESPOL","0.08000","","0.00000","","0.00000","","0.00000","","0.00000"
"258","99R","60","L","5","V","BCO 60","0.40610","BCO 46","0.20300","BCO 100","0.20300","AC64","0.08122","B64N","0.04060","HAR","0.01523","AGUA","0.05080","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"259","49A","54","L M","5","V","BCO 46","0.39040","MAR60","0.31660","MAR80","0.09409","AE67","0.10140","B64N","0.05090","AGUA","0.04657","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"260","49A","24","R","5","V","BCO24","0.37750","MAR20","0.32860","MAR36","0.07860","AE67","0.11320","B64N","0.05990","AGUA","0.04219","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"261","OA","20","R","5","V","MAR 14","0.15760","MAR 20","0.47230","MAR 24","0.15760","AE67","0.11550","B64N","0.05780","AGUA","0.03913","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"262","RUBI","70","M","5","V","RU 60","0.46030","RU 80","0.23220","BCO100","0.10230","BB46N","0.07930","AE67","0.03990","AN75","0.03990","HAR","0.01023","AGUA","0.03580","","0.00000","","0.00000","","0.00000","","0.00000"
"263","99B","24","K L","5","V","BCO24","0.47680","BCO36","0.31920","BB46","0.07126","AE67","0.03563","AN75","0.03563","HAR","0.01592","AGUA","0.04549","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"264","C V","80","K","10","V","CV 80","0.37670","CV 60","0.11300","CV120","0.12240","AR60/80","0.12240","NU20","0.02196","A73N","0.10770","B64N","0.05356","HAR","0.01530","AGUA","0.06689","","0.00000","","0.00000","","0.00000"
"265","99B","36","I","10","V","BCO24","0.15820","BCO36","0.63350","NU20","0.02375","BB46","0.05544","AE67","0.02771","AN75","0.02771","HAR","0.02408","AGUA","0.04959","","0.00000","","0.00000","","0.00000","","0.00000"
"266","OA","100","R","5","BAK","MAR100","0.74420","GRAF","0.03000","OH","0.00858","MAG","0.00429","RESPOL","0.15800","RESLIQ","0.05500","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"267","49A","20","K","8","V","MAR20","0.45220","BCO24","0.30150","AE67","0.10550","B64N","0.04522","AS30","0.04522","HAR","0.01009","AGUA","0.04020","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"268","49A","80","K L","5","V","MAR80","0.31670","BCO80","0.31670","MAR120","0.15790","AE67","0.10590","B55N","0.05243","AGUA","0.05034","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"269","ACV","24","P","4","BAK","CS 14/24","0.17700","CV 24","0.17700","MARR 20","0.18600","MARR 24","0.18600","ARG 20/24","0.05600","FLUO","0.01400","OH","0.00150","CAL","0.00800","MAG","0.00400","RES.PO","0.13550","RES.LIQ","0.05500","","0.00000"
"270","99R","220","MN","5","V","ROSA220","0.77510","B64N","0.17030","OH","0.00050","HAR","0.00815","AGUA","0.04589","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"271","A","24","P","4","BAK","MAR24","0.70850","CZ36/46","0.07500","FLUO","0.01170","PIRIT","0.01000","MAG","0.00400","CAL","0.00450","OH","0.00230","RESPOL","0.13400","RESLIQ","0.05000","","0.00000","","0.00000","","0.00000"
"272","C N","54","K","5","BAK","CN54","0.56800","AR60/80","0.20000","FLUO","0.01000","MAG","0.00500","OH","0.00250","CAL","0.00350","RESPOL","0.15100","RESLIQ","0.06000","","0.00000","","0.00000","","0.00000","","0.00000"
"273","A C","24","P","6","V","MAR 24","0.46150","CS 20/24","0.24740","CZ 36/46","0.07476","FLUO","0.01200","PIRIT","0.01015","MAG","0.00387","CAL","0.00443","OH","0.00221","RESPOL","0.13380","RESLIQ","0.04984","","0.00000","","0.00000"
"274","49A","46","H","6","V","MAR46","0.58650","BCO36","0.23350","AE67","0.07106","B64N","0.03557","HAR","0.01571","AGUA","0.05760","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"275","C N","16","R","6","BAK","CN16","0.39960","CN20","0.33170","ARM","0.06594","MAG","0.00599","FLUO","0.02397","RESPOL","0.12990","RESLIQ","0.04195","SIL","0.00087","","0.00000","","0.00000","","0.00000","","0.00000"
"276","A C","46","P","5","BAK","C N 46","0.15350","MAR 46","0.60000","GRAF","0.10050","RESPOL","0.10050","RESLIQ","0.04550","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"277","99R","70","MN","5","V","BCO60","0.48250","BCO80","0.24230","BCO120","0.05539","B55N","0.16380","OH","0.00070","HAR","0.01471","AGUA","0.04067","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"308","C N","120","P","4","BAK","C 120","0.65000","C  100","0.09300","100 F","0.01000","MAG","0.00300","CAL","0.00400","OH","0.02500","RESPOLVO","0.15000","RESLIQ","0.06500","","0.00000","","0.00000","","0.00000","","0.00000"
"278","99B","60","JK","8","V","BCO60","0.60440","BCO46","0.18140","AS30","0.02350","BB46","0.06664","AE67","0.03332","AN75","0.03332","HAR","0.01203","AGUA","0.04535","","0.00000","","0.00000","","0.00000","","0.00000"
"279","C N","30","P","5","BAK","CN30","0.57230","AR36/46","0.18770","FLUO","0.09615","MAG","0.00916","RESPOL","0.09615","RESLIQ","0.03846","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"280","99B","46","J","10","V","BCO46","0.54990","BCO36","0.23520","NU20","0.01820","BB46","0.06263","AE67","0.03132","AN75","0.03132","HAR","0.01639","AGUA","0.05499","","0.00000","","0.00000","","0.00000","","0.00000"
"281","C N","54","M","5","V","CN 60","0.27570","CN 46","0.27570","CN120","0.03808","AR60/80","0.11840","A73N","0.11850","B55N","0.05924","HAR","0.00987","AGUA","0.10450","","0.00000","","0.00000","","0.00000","","0.00000"
"282","A","14","R","6","BAK","MAR14","0.35000","MAR20","0.34500","CZ20/24","0.08660","FLUO","0.01400","OH","0.02000","CAL","0.00967","RESPOL","0.11000","RESLIQ","0.04000","MAG","0.00470","PIRIT","0.02000","","0.00000","","0.00000"
"283","C/CV","80","K","5","V","CV 80","0.27260","CV 60","0.04092","CN 80","0.13230","CN 60","0.05263","CV120","0.12470","AR60/80","0.12470","A73N","0.10960","B64N","0.05448","HAR","0.01571","AGUA","0.07229","","0.00000","","0.00000"
"284","AC","20","R","6","BAK","CS 16","0.05500","CS 20","0.20200","CS 24","0.05000","MARR 20","0.30470","BCO 24","0.19050","CAL","0.00280","MAG","0.00500","FLUO","0.01000","RES PO","0.11500","RES LI","0.04500","OH","0.02000","","0.00000"
"285","C V","120","MN","5","V","CV 120","0.59600","AR80F","0.12350","A73N","0.12000","B55N","0.06000","HAR","0.01480","AGUA","0.08570","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"286","AC","80","K","4","BAK","MAR 80","0.45000","CN 80","0.30000","GRAF","0.11000","RES POLVO","0.09500","RES LIQ","0.04500","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"287","OA","54","Q","5","V","MAR 46","0.32580","MAR 60","0.32580","MAR 80","0.10600","AE67","0.12630","B64N","0.06310","AGUA","0.05300","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"288","49A","80","O","4","BAK","BCO 80","0.33850","MAR 80","0.44640","MAG","0.00660","OH","0.04500","CAL","0.00850","RESLIQ","0.04000","RESPOL","0.11500","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"289","A","36","Q","5","BAK","MAR 24","0.28430","MAR 36","0.42800","CZ 24/36","0.05900","OH","0.04800","CAL","0.00350","MAG","0.00420","RESPOL","0.13000","RESLIQ","0.04300","","0.00000","","0.00000","","0.00000","","0.00000"
"290","C N","220","P","5","V","CN 220","0.17020","CN 100","0.17020","AR80F","0.34050","CZ120","0.03405","A73N","0.12030","B55N","0.05675","AGUA","0.10800","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"291","C N","80","L","5","V","CN 80","0.49750","CN120","0.12480","AR80","0.12480","A73N","0.11000","B55N","0.05470","HAR","0.01150","AGUA","0.07680","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"292","C N","100","L","5","V","CN100","0.62600","ARF","0.12500","A73N","0.11010","B55N","0.05508","HAR","0.01300","AGUA","0.07090","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"293","49A","20","L","5","V","MAR20","0.40650","BCO24","0.40650","AE67","0.09760","B64N","0.04880","AGUA","0.04060","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"294","OA","100","Q","5","BAK","MAR120","0.32350","MAR80","0.44640","MAG","0.00660","OH","0.04500","CAL","0.00850","RESLIQ","0.04500","RESPO","0.12500","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"295","C N","120","M","5","V","AR80F","0.26120","CV120","0.19850","CN100","0.22990","CZ120","0.03448","A73N","0.11490","B55N","0.05747","AGUA","0.10350","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"296","C V","180","O","5","V","CV180","0.59410","AR80F","0.12000","A73N","0.13350","B55N","0.06675","HAR","0.01220","AGUA","0.07343","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"297","CV","120","JK","6","BAK","CV120","0.55480","CV100","0.31650","AR80F","0.00795","OH","0.00397","RESLIQ","0.02496","RESPOL","0.09173","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"298","CV","46","JK","6","BAK","CV46","0.55480","CV60","0.31650","AR80F","0.00795","OH","0.00397","RESLIQ","0.02496","RESPOL","0.09173","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"299","OA","70","M","5","V","MAR60","0.39430","MAR80","0.39430","AE67","0.10510","B64N","0.05990","AGUA","0.04646","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"300","OA","60","JK","5","V","MAR60","0.49500","MAR46","0.19700","MAR80","0.13180","AE67","0.08290","B64N","0.04920","AGUA","0.04411","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"301","99R","90","KL","5","V","BCO100","0.34660","BCO 80","0.43930","B64N","0.14930","OH","0.00066","HAR","0.01361","AGUA","0.05051","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"302","C V","70","J","10","V","CV80","0.25040","CV60","0.25040","CN120","0.12560","AR60/80","0.12560","A73N","0.10030","B64N","0.05017","NU20","0.01948","HAR","0.01462","AGUA","0.06335","","0.00000","","0.00000","","0.00000"
"303","A","20","p","6","BAK","MARR20","0.45000","MARR 24","0.20000","MARR 36","0.02900","BCO 24","0.12000","FLUO","0.01000","PIRIT","0.00780","MG","0.00420","CAL","0.00700","RC18 POL","0.10000","RESLIQ","0.04000","OH","0.03200","","0.00000"
"304","C N","54","Q","5","BAK","CN 46","0.38200","CN 60","0.29700","MAG","0.00350","OH","0.03950","RESPO","0.19000","RESLIQ","0.06300","CAL","0.01000","FLUO","0.00700","PIRIT","0.00800","","0.00000","","0.00000","","0.00000"
"305","99B","46","H","5","V","BCO36","0.57520","BCO46","0.24630"," BB46","0.05859","AE67","0.02796","AN75","0.02796","HAR","0.01864","AGUA","0.04527","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"306"," ZIP","54","R","4","BAK","MARR 46","0.23500","MARR 60","0.19700","ZIR 46","0.15000","ZIR 60","0.10000","MAG","0.00350","OH","0.03950","CAL","0.00700","FLUO","0.00700","PIRIT","0.00800","RESPOLVO","0.19000","RESLIQ","0.06300","","0.00000"
"307","AC","14","Q","8","EP","MARR 14","0.41310","AG20/24","0.38520","CAT SCH","0.07843","EPOX SCH","0.12320","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"309","CV","60","H","8","V","CV60","0.31290","CV46","0.18740","CV120","0.12500","AR60/80","0.12500","AS30","0.02980","A73N","0.09010","B64N","0.04502","HAR","0.01374","AGUA","0.07100","","0.00000","","0.00000","","0.00000"
"310","C N","46","J","10","V","CN46","0.41640","CN36","0.17240","AR36/46","0.14730","A73N","0.09794","B55N","0.04930","NU2O","0.02205","HAR","0.00936","AGUA","0.08515","","0.00000","","0.00000","","0.00000","","0.00000"
"311","99B","46","LM","10","V","BCO 60","0.03822","BCO 46","0.53700","BCO36","0.17370","NU20","0.01070","A73N","0.08236","AE67","0.04108","CA55","0.04108","HAR","0.01681","AGUA","0.05904","","0.00000","","0.00000","","0.00000"
"312","49A","46","LM","5","V","MAR46","0.55000","BCO36","0.23490","AE67","0.10470","B64N","0.05235","HAR","0.00861","AGUA","0.04937","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"313","99B","46","L","12","V","BCO46","0.52650","BCO36","0.22730","NU13","0.01070","A73N","0.07919","AE67","0.03981","CA55","0.03981","HAR","0.01625","AGUA","0.06050","","0.00000","","0.00000","","0.00000","","0.00000"
"314","CV","54","JK","12","V","CV 46","0.32000","CV 60","0.31670","AR 60/80","0.12500","NU12/2","0.01660","B64N","0.04090","A73N","0.09780","HAR","0.01200","AGUA","0.07100","","0.00000","","0.00000","","0.00000","","0.00000"
"315","CN","36","J","10","BAK","CN 36","0.67000","AR MED","0.10000","CN 46","0.03860","MAG","0.00580","FLUO","0.02360","GRANU20/24","0.02000","RESLIQ","0.03200","RESPO","0.11000","","0.00000","","0.00000","","0.00000","","0.00000"
"316","CN","60","Q","5","V","CN 60","0.49470","CN 80","0.16420","CN 120","0.05543","A73N","0.12800","B55N","0.06396","HAR","0.00831","AGUA","0.08530","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"317","49A","54.","M","5","V","MAR60","0.33240","MAR46","0.33240","BCO80","0.11620","AE67","0.10330","B64N","0.06900","AGUA","0.04660","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"318","99B","54.","L","10","V","BCO46","0.37950","BCO60","0.37950","NU20","0.01080","AE67","0.07592","A73N","0.07592","HAR","0.01664","AGUA","0.06172","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"319","OA","80","L","7","V","MAR80","0.61220","MAR120","0.15180","AS30","0.03820","AE67","0.10180","B64N","0.05102","AGUA","0.04489","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"320","99B","80","L","7","V","BCO80","0.57880","BCO60","0.19260","AS30","0.02574","BB46","0.07724","AE67","0.03810","AN75","0.03810","HAR","0.01338","AGUA","0.03600","","0.00000","","0.00000","","0.00000","","0.00000"
"321","99B","100","L","7","V","BCO100","0.57340","BCO80","0.19080","AS30","0.02551","BB46","0.08061","AE67","0.04036","AN75","0.04036","HAR","0.01326","AGUA","0.03571","","0.00000","","0.00000","","0.00000","","0.00000"
"322","A","120","Q","5","V","MAR120","0.76810","AE67","0.11800","B64N","0.05899","AGUA","0.05487","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"323","99B","46","J","8","V","BCO46","0.54690","BCO36","0.23420","AE67","0.08287","CA55","0.04149","AS30","0.03867","HAR","0.01823","AGUA","0.03757","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"324","99B","150","K","5","V","BCO120","0.80710","AE67","0.08571","CA55","0.05000","HAR","0.01784","AGUA","0.03927","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"325","99B","46","JK","8","V","BCO46","0.54200","BCO36","0.23180","AS30","0.03863","AE67","0.08750","CA55","0.04432","HAR","0.01818","AGUA","0.03750","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"326","49A","80","M","5","V","MAR80","0.31180","BCO80","0.31210","MAR120","0.15600","AE67","0.11700","B64N","0.05292","AGUA","0.05013","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"327","A","30","P","4","BAQ","BCO 24","0.10800","MAR 24","0.23430","MAR 36","0.39800","CZ 24/36","0.05900","PIRIT","0.04800","CAL","0.00350","MAG","0.00420","RESPO","0.11000","RESLIQ","0.03500","","0.00000","","0.00000","","0.00000"
"328","AC","24","O","6","BAK","NEG 24","0.30000","MAR 24","0.50150","CAL","0.00350","MAG","0.00500","FLUO","0.01000","OH","0.03000","RESLIQ","0.04000","RESPO","0.11000","","0.00000","","0.00000","","0.00000","","0.00000"
"329","99RU","100","LM","5","V","RU80","0.39590","BCO120","0.39590","BB46","0.07982","AE67","0.03831","AN75","0.03831","HAR","0.01340","AGUA","0.03831","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"330","99B","180","K","5","V","BCO180","0.80000","BB46","0.07200","AN75","0.03600","AE67","0.03600","HAR","0.01600","AGUA","0.04000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"331","CV","320","N/O","5","V","CV320","0.71160","A73N","0.13280","B55N","0.06637","HAR","0.01180","AGUA","0.07740","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"332","CN","30","N","5","V","CN24","0.27900","CN36","0.27900","CN80","0.03968","ARM","0.11410","CZ120","0.06200","A73N","0.10960","B55N","0.05208","AGUA","0.06448","","0.00000","","0.00000","","0.00000","","0.00000"
"333","C/CV","60","KL","5","V","CV60","0.31760","CN46","0.19040","CV120","0.12720","AR60/80","0.12730","A73N","0.10160","B64N","0.05080","HAR","0.01283","AGUA","0.07220","","0.00000","","0.00000","","0.00000","","0.00000"
"334","99B","80","I","5","V","BCO 80","0.60920","BCO60","0.20370","BB46","0.06111","AE67","0.03055","AN75","0.03055","HAR","0.01851","AGUA","0.04629","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"335","CV","46","JK","8","V","CV30","0.15570","CV46","0.31320","CV60","0.15570","AR36/46","0.12470","AS30","0.02995","A73N","0.10000","B64N","0.04983","HAR","0.01636","AGUA","0.05446","","0.00000","","0.00000","","0.00000"
"336","A","16","Q","6","BAK","MAR 14","0.21330","MAR 16","0.30000","MAR 20","0.23500","CZ 20/24","0.03000","FLUO","0.01400","OH","0.00010","CAL","0.01100","RESPO","0.11000","RESLIQ","0.04200","MAG","0.00467","OX NE","0.04000","","0.00000"
"337","OA","70","O","6","V","MAR60","0.30080","MAR80","0.30080","MAR120","0.15000","B55N","0.12570","A73N","0.06315","AGUA","0.05955","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"338","99B","80","H","6","V","BCO80","0.62060","BCO60","0.20680","AE67","0.06739","CA55","0.03918","HAR","0.01920","AGUA","0.04679","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"339","AC","20","Q","8","EP","MARR 20","0.45310","AG 20/24","0.38520","CAT SCH","0.06240","EPOX SCH","0.09930","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"340","RUBI","60","R","4","BAK","RUBI 60","0.68200","MAG","0.00403","OH","0.03945","RES.POL","0.19020","RES.LIQ","0.06312","CAL","0.00701","FLUO","0.01315","PIRIT","0.00096","","0.00000","","0.00000","","0.00000","","0.00000"
"341","OA","16","O","6","BAK","MAR14","0.26000","MAR16","0.29300","MAR20","0.22000","CZ20/24","0.01800","FLUO","0.01400","OH","0.00010","CAL","0.01000","RESPOL","0.10000","RESLIQ","0.04000","MAG","0.00500","OXNE","0.04000","","0.00000"
"342","OA","46","JK","5","V","MAR46","0.60060","MAR36","0.20020","AE67","0.07507","B64N","0.05305","HAR","0.01101","AGUA","0.06006","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"343","C V","46","L","5","V","CV 46","0.37000","CV 36","0.14060","CV 80","0.10360","AR36/46","0.14060","A73N","0.10360","B55N","0.04820","HAR","0.01924","AGUA","0.07415","","0.00000","","0.00000","","0.00000","","0.00000"
"358","ESPE","54","R","4","BAK","MARR 36","0.20830","MARR 46","0.25000","BCO 36","0.16260","BCO 24","0.09000","RC25POLVO","0.17800","RESLIQ","0.05550","FLUO","0.01650","MAG","0.00410","GRAF","0.03500","","0.00000","","0.00000","","0.00000"
"345","CV","36","J","5","BAK","CV 36","0.58620","CV 46","0.25000","AR80F","0.00930","FLUO","0.01000","CAL","0.00300","OH","0.01000","MAG","0.00350","RES.LIQ","0.03000","RESPOLVO","0.09800","","0.00000","","0.00000","","0.00000"
"346","49A","70","Q","5","VIT","MAR46","0.06168","MAR60","0.53610","MAR120","0.07850","RR80Fs/h","0.07000","AE67","0.11980","B55N","0.08142","AGUA","0.05248","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"347","99R","24","JK","5","V","BCO24","0.56910","BCO36","0.24360","B64N","0.13070","OH","0.00058","HAR","0.01668","AGUA","0.03925","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"348","LS","12","P","6","FRIA","CN12","0.18690","CN16","0.04672","CN20","0.04672","AG24","0.16350","PERL","0.03504","MAG","0.30990","CLOR","0.21120","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"349","A","33","R","6","BAK","A 24","0.31680","A 36","0.36500","CZ36/46","0.04000","FLUO","0.01170","MAG","0.00400","CAL","0.00750","RESPO25","0.15500","RESLIQ","0.06000","OH","0.04000","","0.00000","","0.00000","","0.00000"
"350","99R","120","J","5","V","BCO120","0.55760","BCO100","0.24780","B64N","0.12890","OH","0.00062","HAR","0.00929","AGUA","0.05576","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"351","OA","16","O/P","6","BAQ","MAR14","0.26000","MAR16","0.29300","MAR20","0.21500","CZ20/24","0.01300","FLUO","0.01400","CAL","0.01000","RESPOL18","0.10500","RESLIQ","0.04500","MAG","0.00500","OXNE","0.04000","","0.00000","","0.00000"
"352","OA","60","J","5","VIT","RR60/80","0.81200","AE67","0.08816","B64N","0.04176","HAR","0.01160","AGUA","0.04640","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"353","99B","46.","L","10","V","BCO46","0.75450","NU20","0.01070","A73N","0.10300","B55N","0.05549","HAR","0.01699","AGUA","0.05936","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"354","99B","70","JK","5","V","BCO60","0.64700","BCO 80","0.16170","AE67","0.08279","CA55","0.04878","HAR","0.01283","AGUA","0.04685","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"355","OA","120","R","5","BAK","MAR120","0.75700","GRAF","0.03000","RES.POL","0.15300","RES.LIQ","0.06000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"356","RUBI","60","JK","8","V","RU60","0.46510","BCO60","0.32440","AE67","0.08023","CA55","0.04767","AS30","0.02325","HAR","0.01279","AGUA","0.04651","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"357","C N ","36","L","6","BAK","CN 36","0.46000","CN 46","0.31880","FLUO","0.01200","MG","0.00420","RC18 PO","0.13000","RES LIQ","0.05500","OH ","0.02000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"359","A ES","54","Q","4","BAK","MARR 60","0.56000","BCO 80","0.17400","GRAF","0.02000","FLUO","0.00300","RC25POLVO","0.19000","RESLIQ","0.05300","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"360","99R","24","J","8","V","BCO24","0.55430","BCO36","0.23570","B64N","0.12740","OH","0.00055","HAR","0.01940","AS30","0.02383","AGUA","0.03880","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"361","C N","120","N","4","V","C N 100","0.70000","CV 120","0.04670","A 73 N","0.11850","B 55 N","0.05930","AGUA","0.07550","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"362","A","30","R/S","4","BAK","MARR 24","0.20000","MARR 36","0.55780","OH","0.03900","CAL","0.00400","FLUO","0.01300","MAG","0.00420","RESPOL18","0.13500","RESLIQ","0.04700","","0.00000","","0.00000","","0.00000","","0.00000"
"363","C N","46","Q","5","V","CN46","0.39930","CN36","0.16590","CN120","0.04116","AR36/46","0.14000","A73N","0.11460","B55N","0.06451","AGUA","0.07450","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"364","AC","40","Q","8","EP","MARR 36","0.38000","AM 36/46","0.42000","CAT SCH","0.07900","EPOX SCH","0.12100","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"365","A","100","J","6","BAK","RR100F","0.70000","CZ100","0.15200","OH","0.01500","RES.LIQ","0.03300","RESPOLVO","0.10000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
"366","A","46","J","7","BAK","A 46","0.36700","CZ 46/60","0.49700","OH","0.01000","RES.LIQ","0.03100","RESPOLVO","0.09500","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000","","0.00000"
