"804","R R","300X32X25","10.00","125","5.300","G-180","1","0","0","0"
"805","R R","150X16X19","10.00","2","0.900","C-30","10","0","0","0"
"806","R R","250X25X32","10.00","2","3.800","G-100","20","0","0","0"
"807","R R","150X16X19","10.00","3","0.850","C-30","10","0","0","0"
"808","R R","300X50X38","10.00","79","8.900","G-160","3","0","0","0"
"809","R R","150X16X19","10.00","79","0.820","C-30","10","0","0","0"
"810","R R","150X19X19","10.00","79","0.780","C-30","193","0","0","0"
"811","ANILLO","175X75","10.00","152","2.700","C-35","1","0","0","0"
"812","C R","150X75X19","10.00","152","2.500","C-30","75","0","0","0"
"813","R R","300X25X76","10.00","33","4.550","G-160","5","0","0","0"
"814","C R","125X50X19","10.00","152","1.100","C-20","65","0","0","0"
"815","R R","200X19X32","10.00","152","1.650","C-50","2","0","0","0"
"816","C R","150X50X19","10.00","34","1.550","C-30","17","0","0","0"
"817","C R","125X76X19","10.00","152","1.600","C-20","124","0","0","0"
"818","R R","25X25X9","10.00","34","0.050","D-30","22","0","0","0"
"819","R R","50X30X16","10.00","152","0.150","D-50","22","0","0","0"
"820"," R R","125X19X19","10.00","224","0.550","C-20","15","0","0","0"
"821","PMW220","25X25X1/4","10.00","101","0.050","D-30","810","0","0","0"
"822","MOLINO","500X80X50","10.00","129","42.000","B-260","1","0","0","0"
"823","MOLINO","500X80X90","10.00","129","42.000","B-260","1","0","0","0"
"824","R R","250X50X32","10.00","129","7.100","G-100","4","0","0","0"
"825","C / PL","250X45X76","10.00","7","3.900","G-110","21","0","0","0"
"826","RCH","175X10X19","10.00","109","0.750","C-40","105","0","0","0"
"827","R R","200X38X25","10.00","10","2.930","C-50","1","0","0","0"
"828","R R","200X19X50","10.00","10","1.600","C-50","2","0","0","0"
"829","RCH","230X13X25","10.00","10","1.600","G-80","92","0","0","0"
"830","R R","250X25X32","10.00","10","3.500","G-110","24","0","0","0"
"831","SEG","COPAL 200","10.00","169","0.400","C-6","45","0","0","0"
"832","RR/ESC","300X50X76","10.00","169","8.500","G-160","1","0","0","0"
"833","R R","200X19X19","10.00","27","1.750","C-50","5","0","0","0"
"834","R R","508X19X155","10.00","141","11.000","B-250","1","0","0","0"
"835","PM A12","18X30X1/4","10.00","102","0.030","D-20","700","0","0","0"
"836","MATRA","120X60X22","10.00","12","1.400","G-40","10","0","0","0"
"838","C R","175X75X73","10.00","171","2.800","C-35","2","0","0","0"
"839","R R","175X19X32","10.00","152","1.300","C-40","5","0","0","0"
"840","PLACA","207X128X8","10.00","172","0.500","E-80","10","0","0","0"
"841","PM  A1","20X65X1/4","10.00","102","0.130","D-30","200","0","0","0"
"842","PM  A3","22X70X1/4","10.00","102","0.140","D-30","200","0","0","0"
"843","PM A15","6.4X27X6","10.00","102","0.007","D-30","200","0","0","0"
"844","PM A24","6.4X19X1/4","10.00","102","0.010","D-10","200","0","0","0"
"845","RCH","125X6X19","10.00","346","0.300","C-20","64","0","0","0"
"846","RCH","125X8X19","10.00","346","0.350","C-20","42","0","0","0"
"847","R R","200X5X19","10.00","36","0.500","C-35","20","0","0","0"
"848","R R","200X38X25","10.00","36","3.300","C-50","1","0","0","0"
"849","R R","250X32X76","10.00","79","4.300","G-110","1","0","0","0"
"850","R R","200X38X25","10.00","79","3.000","C-50","1","0","0","0"
"851","C R","125X50X25","10.00","26","1.000","C-20","5","0","0","0"
"852","R R","250X38X50","10.00","34","4.900","G-110","1","0","0","0"
"853","PLATO","125X13X19","10.00","21","0.400","C-25","16","0","0","0"
"854","R R","150X19X19","10.00","49","0.900","C-30","5","0","0","0"
"855","C R","125X75X19","10.00","153","1.650","C-20","23","0","0","0"
"856","R R","450X50X127","10.00","34","20.200","G-260","2","0","0","0"
"857","RCH","200X10X19","10.00","10","1.000","C-50","30","0","0","0"
"858","R R","150X19X19","10.00","91","0.950","C-30","5","0","0","0"
"859","C R","125X75X19","10.00","249","1.720","C-20","23","0","0","0"
"860","R R","200X25X19","10.00","174","1.800","C-50","10","0","0","0"
"861","R R","200X25X25","10.00","174","1.850","C-50","179","0","0","0"
"862","R R","175X25X19","10.00","174","1.450","C-40","102","0","0","0"
"863","R R","200X25X25","10.00","125","1.800","C-50","5","0","0","0"
"864","C C","150X76X25","10.00","17","2.200","C-30","3","0","0","0"
"865","C R","150X38X25","10.00","17","0.900","C-30","4","0","0","0"
"866","C R","100X38X19","10.00","17","0.600","C-15","5","0","0","0"
"867","C R","125X38X25","10.00","17","0.800","C-20","2","0","0","0"
"868","C C","125X50X19","10.00","17","1.000","C-25","59","0","0","0"
"869","C C","125X75X53","10.00","17","1.500","C-20","3","0","0","0"
"870","C C","150X75X50","10.00","17","2.200","C-30","16","0","0","0"
"871","R R","250X38X32","10.00","17","4.750","G-130","3","0","0","0"
"872","R R","150X19X19","10.00","104","0.900","C-30","5","0","0","0"
"873","C C","100X63X19","10.00","17","0.950","C-15","25","0","0","0"
"874","C C","75X30X19","10.00","17","0.300","C-6","3","0","0","0"
"875","R R","200X19X50","10.00","68","1.500","C-50","3","0","0","0"
"876","R R","350X25X127","10.00","9","6.250","G-200","4","0","0","0"
"877","R R","450X20X152","10.00","154","8.200","G-270","2","0","0","0"
"878","R R","175X25X19","10.00","206","1.400","C-40","5","0","0","0"
"879","R R","230X25X51","10.00","176","2.700","G-90","1","0","0","0"
"880","R R","150X19X19","10.00","176","0.950","C-30","4","0","0","0"
"881","C R","200X100X73","10.00","113","5.300","G-80","7","0","0","0"
"882","R R","350X50X38","10.00","129","13.800","G-200","23","0","0","0"
"883","R R","175X32X25","10.00","5","2.150","C-40","1","0","0","0"
"884","PMW232","32X50X6.35","10.00","102","0.080","D-40","50","0","0","0"
"885","R R","300X25X76","10.00","177","5.000","G-150","2","0","0","0"
"886","R R","150X13X25","10.00","79","0.700","C-30","48","0","0","0"
"887","C C","150X76X50","10.00","178","2.400","C-30","3","0","0","0"
"888","C C","100X50X19","10.00","178","0.700","C-10","3","0","0","0"
"889","R R","175X13X32","10.00","152","0.900","C-40","13","0","0","0"
"890","PLATO","175X19X19","10.00","39","1.300","C-40","5","0","0","0"
"891","R R","350X38X127","10.00","39","8.800","G-200","7","0","0","0"
"892","PLATO","175X19X25","10.00","9","1.300","C-40","5","0","0","0"
"893","R R","200X19X25","10.00","164","1.350","C-50","10","0","0","0"
"894","SEG","COPAL 350","10.00","179","0.360","C-6","30","0","0","0"
"895","R R","450X50X127","10.00","86","20.500","G-260","1","0","0","0"
"896","R R","125X25X19","10.00","5","0.900","C-20","78","0","0","0"
"897","R R","437X19X76","10.00","141","8.900","G-260","1","0","0","0"
"898","R R","200X19X25","10.00","7","1.700","C-50","65","0","0","0"
"900","PLATO","175X13X19","10.00","140","0.930","C-40","5","0","0","0"
"901","SEG","COPAL 200","10.00","12","0.350","C-6","80","0","0","0"
"902","R R","175X13X32","10.00","122","0.900","C-40","3","0","0","0"
"903","R R","228X25X51","10.00","9","2.800","G-80","1","0","0","0"
"904","R R","100X13X19","10.00","10","0.350","C-10","6","0","0","0"
"905","R R","76X19X19","10.00","10","0.250","C-6","11","0","0","0"
"906","PLATO","175X19X32","10.00","91","1.200","C-40","2","0","0","0"
"907","R R","300X32X38","10.00","168","5.300","G-150","1","0","0","0"
"908","PLATO","175X19X32","10.00","168","1.150","C-40","10","0","0","0"
"909","R R","200X19X25","10.00","224","1.400","C-50","310","0","0","0"
"910","R R","200X25X19","10.00","198","1.750","C-50","65","0","0","0"
"911","R R","150X25X19","10.00","224","1.050","C-30","274","0","0","0"
"912","R R","175X25X19","10.00","181","1.300","C-40","83","0","0","0"
"915","R R","230X13X25","10.00","181","1.350","G-100","79","0","0","0"
"916","R R","250X13X32","10.00","181","1.550","G-110","103","0","0","0"
"917","R R","228X19X19","10.00","9","2.300","G-80","1","0","0","0"
"918","R R","400X32X127","10.00","9","10.600","G-230","1","0","0","0"
"919","R C/ES","400X55X76","10.00","9","17.500","G-230","1","0","0","0"
"920","PLATO","125X13X32","10.00","9","0.400","C-20","15","0","0","0"
"921","R R","125X16X32","10.00","9","0.500","C-20","1","0","0","0"
"922","C C","90X38X19","10.00","17","0.300","C-15","5","0","0","0"
"923","C C","150X63X19","10.00","17","1.700","C-35","42","0","0","0"
"924","RR C/E","350X50X102","10.00","141","12.900","G-200","1","0","0","0"
"925","R R","400X38X127","10.00","105","14.000","G-220","2","0","0","0"
"926","RCH","200X9X19","10.00","183","0.950","C-50","274","0","0","0"
"927","R R","300X50X38","10.00","74","9.000","G-150","1","0","0","0"
"928","DCD","104X3.2X15.8","10.00","51","0.069","C-40","100","0","0","0"
"929","LIMA/B","150X10X10","10.00","184","0.050","F-150","230","0","0","0"
"930","LIMA/B","150X8X8","10.00","184","0.050","F-150","230","0","0","0"
"931","LIMA/B","150X10X10","10.00","185","0.050","F-150","120","0","0","0"
"932","LIMA/B","150X8X8","10.00","185","0.050","F-150","120","0","0","0"
"933","L/BRUÑ","150X8X8","10.00","187","0.025","F-150","60","0","0","0"
"934","L/BRUÑ","150X8X8","10.00","188","0.030","F-150","60","0","0","0"
"935","R/ESC","100X25X22","10.00","33","0.500","C-10","264","0","0","0"
"936","R R","500X50X50","10.00","100","25.100","B-260","1","0","0","0"
"938","R R","200X19X25","10.00","189","1.400","C-50","12","0","0","0"
"939","R R","200X25X13","10.00","223","1.800","C-50","18","0","0","0"
"940","C R","90X38X19","10.00","71","0.450","C-10","5","0","0","0"
"941","R R","150X19X19","10.00","24","0.900","C-30","10","0","0","0"
"942","C R","175X63X25","10.00","71","2.900","C-40","2","0","0","0"
"943","PLATO","125X13X19","10.00","91","0.400","C-20","15","0","0","0"
"944","R R","250X32X32","10.00","10","4.300","G-110","6","0","0","0"
"945","RCH","300X10X38","10.00","10","2.100","G-160","14","0","0","0"
"946","R c/es","350X38X127","10.00","85","9.200","G-200","4","0","0","0"
"947","R c/es","50x32x13","10.00","9","0.200","C-6","12","0","0","0"
"948","R R","150X19X19","10.00","9","0.900","C-30","4","0","0","0"
"949","R R","300X50X38","10.00","9","9.000","G-160","2","0","0","0"
"950","R R","300X38X101","10.00","9","7.200","G-160","1","0","0","0"
"952","C C","150X63X19","10.00","152","1.900","C-30","10","0","0","0"
"953","C C","125X50X19","10.00","152","1.200","C-20","42","0","0","0"
"955","C R","175X76X25","10.00","152","4.300","C-40","3","0","0","0"
"956","PM A11","20X45X1/4","10.00","101","0.050","D-30","700","0","0","0"
"957","PAN","200X50X25","10.00","192","0.600","E-100","40","0","0","0"
"958","R R","300X22X76","10.00","177","4.500","G-150","1","0","0","0"
"959","R R","200X38X25","10.00","5","3.250","C-50","3","0","0","0"
"960","R R","50X25X10","10.00","5","0.110","D-60","12","0","0","0"
"961","R R","200X50X25","10.00","3","4.100","C-50","2","0","0","0"
"962","R c/es","350x127x100","10.00","193","28.900","G-200","4","0","0","0"
"963","R R","175X19X32","10.00","190","1.300","C-40","2","0","0","0"
"964","R c/es","50x32x13","10.00","152","0.230","C-6","12","0","0","0"
"965","PMW204","20X20X1/4","10.00","101","0.040","D-20","200","0","0","0"
"966","PM A12","18X30X1/4","10.00","101","0.030","D-20","900","0","0","0"
"967","PM A34","40X10X1/4","10.00","101","0.040","D-40","300","0","0","0"
"968","R R","63X38X16","10.00","2","0.300","D-60","80","0","0","0"
"969","PM A16","40X40X1/4","10.00","102","0.130","D-40","100","0","0","0"
"970","R R","125X25X19","10.00","82","0.800","C-40","40","0","0","0"
"971","DCD","178X6.4X22","10.00","195","0.360","E-250","120","0","0","0"
"972","DCD","230X6.4X22","10.00","195","0.710","B-210","95","0","0","0"
"973","R R","457X25X152","10.00","154","9.400","G-270","14","0","0","0"
"974","PLACA","285X153X32","10.00","196","2.650","G- 60","8","0","0","0"
"975","SEG","BERCO","10.00","196","0.310","C-6","25","0","0","0"
"976","C R","150X38X19","10.00","104","1.650","C-30","1","0","0","0"
"977","C C","125X50X32","10.00","152","1.200","C-20","6","0","0","0"
"978","C C","150X50X19","10.00","152","1.600","C-30","7","0","0","0"
"979","SEG","BERCO","10.00","169","0.375","C-6","25","0","0","0"
"980","C R","150X50X25","10.00","27","1.500","C-30","2","0","0","0"
"981","C R","150X50X32","10.00","27","1.500","C-30","10","0","0","0"
"982","C / PL","250X45X76","10.00","79","3.900","G-110","2","0","0","0"
"983","SOM","175X32X25","10.00","79","1.350","C-45","18","0","0","0"
"984","R R","65X16X16","10.00","5","0.130","D-60","12","0","0","0"
"985","C R","175X75X73","10.00","166","2.800","C-40","11","0","0","0"
"986","R R","300X19X101","10.00","105","4.150","G-160","1","0","0","0"
"987","RCH","300X10X32","10.00","109","2.130","G-150","20","0","0","0"
"988","C R","175X75X73","10.00","153","2.700","C-40","6","0","0","0"
"989","RAV","40X20","10.00","182","0.080","D-40","16","0","0","0"
"990","RAV","54x20","10.00","182","0.130","D-60","80","0","0","0"
"991","RAV","56x20","10.00","182","0.140","D-60","80","0","0","0"
"992","RAV","60x20","10.00","182","0.150","D-60","76","0","0","0"
"993","R R","300X50X76","10.00","197","9.500","G-160","2","0","0","0"
"994","R R","200X50X38","10.00","174","3.580","C-50","118","0","0","0"
"995","SEG","COPAL 350","10.00","137","0.390","C-6","65","0","0","0"
"996","PLACA","285X153X38","10.00","38","4.000","G-60","28","0","0","0"
"997","PLACA","285X153X32","10.00","200","2.700","G-80","4","0","0","0"
"998","R R","300X32X100","10.00","7","6.350","G-150","1","0","0","0"
"999","R R","300X38X38","10.00","5","7.600","G-160","25","0","0","0"
"1000","R R","150X9X19","10.00","28","0.600","C-30","5","0","0","0"
"1001","RCH","300X13X25","10.00","346","2.700","G-150","50","0","0","0"
"1002","L  B","100X13X13","10.00","201","0.035","D-50","490","0","0","0"
"1003","L B","100X13X13","10.00","202","0.035","D-50","300","0","0","0"
"1004","L B","100X10X10","10.00","203","0.030","D-40","230","0","0","0"
"1005","L B","100X13X13","10.00","203","0.030","D-40","380","0","0","0"
"1006","LIMA/B","125X10X10","10.00","203","0.040","D-50","105","0","0","0"
"1007","L B","125X13X13","10.00","203","0.040","D-50","50","0","0","0"
"1008","L B","125X10X8","10.00","203","0.030","D-50","160","0","0","0"
"1009","L B","125X8X8","10.00","203","0.030","D-50","50","0","0","0"
"1010","L B","125X8X4","10.00","203","0.030","D-50","50","0","0","0"
"1011","RR","200X25X19","10.00","204","1.500","C-50","11","0","0","0"
"1012","PAN","200X50X25","10.00","205","0.550","E-100","25","0","0","0"
"1013","C R","250X127X38","10.00","206","10.000","G-120","1","0","0","0"
"1014","R R","250X25X32","10.00","224","2.800","G-100","32","0","0","0"
"1015","R R","250X32X76","10.00","24","4.160","G-110","2","0","0","0"
"1016","R R","508X44X203","10.00","9","21.700","B-270","1","0","0","0"
"1017","R R","400X25X127","10.00","9","8.500","G-230","1","0","0","0"
"1018","R R","300X32X100","10.00","9","6.200","G-160","1","0","0","0"
"1019","R R","350X32X127","10.00","9","7.500","G-200","4","0","0","0"
"1020","C C","125X50X19","10.00","153","1.200","C-20","25","0","0","0"
"1021","R R","300X38X38","10.00","152","7.200","G-160","10","0","0","0"
"1022","RR","350X50X38","10.00","17","12.000","G-220","3","0","0","0"
"1023","RCH","175X10X19","10.00","277","0.800","C- 40","36","0","0","0"
"1024","RCH","230X10X25","10.00","10","1.250","G-80","28","0","0","0"
"1025","R R","230X38X38","10.00","10","4.500","G-90","4","0","0","0"
"1026","R R","400X50X127","10.00","152","17.000","G-230","2","0","0","0"
"1027","C R","200X75X73","10.00","98","4.250","G-80","4","0","0","0"
"1028","R R","400X25X127","10.00","7","9.600","G-220","1","0","0","0"
"1030","R R","460X40X127","10.00","7","16.600","G-250","1","0","0","0"
"1031","C P","150X35X19","10.00","104","1.550","C-30","1","0","0","0"
"1032","R R","230X25X51","10.00","161","2.700","G-90","1","0","0","0"
"1033","SAT","100X60X32","10.00","208","1.000","C-10","24","0","0","0"
"1034","C C","76X50X19","10.00","206","0.350","C-6","10","0","0","0"
"1035","RCH","250X7X32","10.00","28","1.380","G-90","17","0","0","0"
"1036","C R","50X32X19","10.00","175","0.120","D-60","6","0","0","0"
"1037","R c/e","45 X 22","10.00","209","0.070","D-40","60","0","0","0"
"1038","L B","100X13X13","10.00","210","0.040","D-40","50","0","0","0"
"1039","PLATO","235X22X90","10.00","85","2.000","G-80","20","0","0","0"
"1040","DCR","250X5X22","10.00","89","0.500","G-160","12","0","0","0"
"1041","R R","150X25X25","10.00","104","1.150","C-30","4","0","0","0"
"1042","R R","150X50X25","10.00","104","2.200","C-30","1","0","0","0"
"1043","C R","150X63X38","10.00","17","1.730","C-35","13","0","0","0"
"1044","C R","150X50X19","10.00","181","1.180","C-30","4","0","0","0"
"1045","RAV","43X20","10.00","4","0.060","D-40","210","0","0","0"
"1046","RAV","44X20","10.00","4","0.060","D-40","150","0","0","0"
"1047","C C","125X63X19","10.00","157","1.350","C-20","17","0","0","0"
"1048","R R","460X25X127","10.00","211","10.800","G-250","4","0","0","0"
"1049","C R","175X75X73","10.00","212","2.700","C-35","22","0","0","0"
"1050","C R","175X75X73","10.00","49","2.700","C-35","2","0","0","0"
"1051","R R","250X65X80","10.00","213","8.400","G-110","1","0","0","0"
"1052","R/ARR","160X63X75","10.00","48","3.200","E-230","3","0","0","0"
"1053","C R","100X38X16","10.00","206","0.460","C-15","3","0","0","0"
"1054","C C","100X63X19","10.00","206","0.850","C-15","3","0","0","0"
"1055","R R","150X6X19","10.00","198","0.350","C-30","6","0","0","0"
"1056","R R","150X10X19","10.00","198","0.470","C-30","4","0","0","0"
"1057","R R","250X25X75","10.00","84","3.350","G-110","2","0","0","0"
"1058","C R","125X38X32","10.00","49","0.850","C-20","10","0","0","0"
"1059","PLATO","150X19X19","10.00","9","0.900","C-30","5","0","0","0"
"1060","RAV","82X25","10.00","4","0.380","C-10","34","0","0","0"
"1061","R R","250X19X32","10.00","10","2.700","G-110","2","0","0","0"
"1062","RCH","175X13X19","10.00","10","0.890","C-40","14","0","0","0"
"1063","R R","175X10X19","10.00","36","0.850","C-25","10","0","0","0"
"1064","R R","200X10X19","10.00","36","0.900","C-35","20","0","0","0"
"1065","R R","200X38X19","10.00","129","3.370","C-50","5","0","0","0"
"1066","R R","175X25X19","10.00","129","1.900","C-40","1","0","0","0"
"1068","R R","175X35X19","10.00","169","2.100","C-40","2","0","0","0"
"1069","DCD","115X1.6X22.2","1.00","214","0.045","B-200","50","0","0","0"
"1070","R R","175X38X19","10.00","2","2.800","C-40","2","0","0","0"
"1071","R R","200X19X19","10.00","2","1.800","C-50","53","0","0","0"
"1072","C R","100X50X25","10.00","99","0.700","C-10","10","0","0","0"
"1073","R R","50X25X9.5","10.00","9","0.100","D-60","12","0","0","0"
"1074","PMW186","13X20X3.2","10.00","215","0.015","D-20","100","0","0","0"
"1075","PMW195","16X20X3.2","10.00","215","0.020","D-20","100","0","0","0"
"1076","PMW236","38X13X6.35","10.00","215","0.040","D-30","100","0","0","0"
"1077","C C","38X32X9.5","10.00","152","0.080","D-60","12","0","0","0"
"1078","SEG","BERCO","10.00","179","0.320","C-6","370","0","0","0"
"1079","L B","100X8X6","10.00","203","0.030","D-40","50","0","0","0"
"1080","R R","125X13X19","10.00","2","0.550","C-20","10","0","0","0"
"1081","R R","125X16X19","10.00","2","0.650","C-20","10","0","0","0"
"1082","R R","125X13X19","10.00","3","0.550","C-20","10","0","0","0"
"1083","R R","125X16X19","10.00","3","0.650","C-20","10","0","0","0"
"1085","R R","125X13X19","10.00","79","0.550","C-20","6","0","0","0"
"1086","R R","125X16X19","10.00","79","0.650","C-20","6","0","0","0"
"1087","SEG","KRAS","10.00","12","0.270","C-6","220","0","0","0"
"1088","R R","400X20X76","10.00","9","7.000","G-230","2","0","0","0"
"1090","C R","25X25X9","10.00","49","0.050","D-40","12","0","0","0"
"1091","R R","175X13X19","10.00","49","0.900","C-40","21","0","0","0"
"1092","R R","250X32X38","10.00","49","4.400","G-110","1","0","0","0"
"1093","R R","300X25X76","10.00","9","4.600","G-160","14","0","0","0"
"1094","R R","200X25X25","10.00","216","1.900","C-50","8","0","0","0"
"1095","SEG","COPAL 350","10.00","47","0.350","C-15","717","0","0","0"
"1096","R R","200X13X25","10.00","9","1.200","C-50","13","0","0","0"
"1097","R R","225X5X60","10.00","9","0.900","G-80","8","0","0","0"
"1098","R R","350X38X127","10.00","79","10.100","G-220","1","0","0","0"
"1099","R R","125X19X19","10.00","10","0.700","C-20","22","0","0","0"
"1100","R R","60X25X13","10.00","17","0.200","C-6","12","0","0","0"
"1101","R R","85X25X13","10.00","17","0.300","C-10","12","0","0","0"
"1102","R R","350X90X100","10.00","5","23.500","G-220","1","0","0","0"
"1103","R R","350X75X32","10.00","5","20.700","G-220","1","0","0","0"
"1104","R C/E","50X20X13","10.00","21","0.150","D-60","10","0","0","0"
"1105","R C/E","60X20X13","10.00","21","0.190","D-60","10","0","0","0"
"1106","R C/E","80X20X13","10.00","21","0.270","C-6","44","0","0","0"
"1107","R R","406X38X152","10.00","39","12.700","G-230","3","0","0","0"
"1108","R R","450X38X127","10.00","39","15.700","G-250","1","0","0","0"
"1109","C R","76X38X16","10.00","34","0.380","C-6","4","0","0","0"
"1110","R R","400X25X38","10.00","91","7.700","G-230","1","0","0","0"
"1111","R C/E","42X33X9","10.00","91","0.100","D-50","210","0","25","10"
"1112","R C/E","35X32X9","10.00","25","0.080","D-40","95","0","25","10"
"1114","R R","300X50X127","10.00","218","6.600","G-160","73","0","10","2"
"1115","R R","400X50X127","10.00","21","15.800","G-230","3","0","0","0"
"1116","R R","250X38X127","10.00","21","5.300","G-110","2","0","0","0"
"1117","C C","175X50X25","10.00","153","2.300","C-40","4","0","0","0"
"1118","R R","350X19X127","10.00","219","4.700","G-200","1","0","0","0"
"1119","R R","200X13X38","10.00","219","1.200","C-50","4","0","0","0"
"1120","C R","200X76X38","10.00","15","4.600","G-80","2","0","0","0"
"1121","R R","46X30X16","10.00","37","0.120","D-50","35","0","0","0"
"1122","RCH","100X6X16","10.00","28","0.200","C-10","24","0","0","0"
"1123","RCH","100X8X16","10.00","28","0.250","C-10","12","0","0","0"
"1124","RCH","100X19X16","10.00","28","0.550","C-10","2","0","0","0"
"1125","C C","125X50X19","10.00","34","1.200","C-20","13","0","0","0"
"1126","R R","200X19X2","10.00","72","1.700","C-50","0","0","0","0"
"1127","C R","175X100X73","10.00","220","4.200","C-35","2","0","0","0"
"1128","RCH","250X16X32","10.00","10","2.200","G-110","2","0","0","0"
"1129","C C","100X63X19","10.00","93","0.950","C-10","4","0","0","0"
"1130","PAN","200X50X25","10.00","222","0.600","E-100","30","0","0","0"
"1131","R R","250X19X51","10.00","10","2.700","G-110","1","0","0","0"
"1132","R R","250X32X25","10.00","343","3.600","G-110","1","0","0","0"
"1133","DCD","178X3.8X22","10.00","50","0.210","E-250","40","0","0","0"
"1134","C R","150X75X19","10.00","223","2.000","C-30","7","0","0","0"
"1135","C R","76X50X19","10.00","176","0.350","C-6","14","0","0","0"
"1136","C R","76X38X16","10.00","176","0.250","C-6","4","0","0","0"
"1137","C C","100X50X25","10.00","176","0.650","C-15","24","0","0","0"
"1138","LI BR","150X10X10","1.00","50","0.042","F-155","1787","0","0","0"
"1139","R R","457X19X152","10.00","7","8.900","G-250","2","0","0","0"
"1140","R R","300X32X38","10.00","27","5.900","G-160","2","0","0","0"
"1141","C R","100X63X19","10.00","153","1.000","C-10","3","0","0","0"
"1142","PLATO","100X13X13","10.00","9","0.300","C-10","10","0","0","0"
"1143","R R","175X16X19","10.00","49","1.100","C-40","4","0","0","0"
"1144","R R","175X19X32","10.00","49","1.250","C-40","13","0","0","0"
"1145","PLATO","90X13X13","10.00","116","0.300","C-10","10","0","0","0"
"1146","R R","175X19X19","10.00","26","1.200","C-40","2","0","0","0"
"1147","R R","300X50X76","10.00","39","8.600","G-160","17","0","0","0"
"1148","C C","125X75X50","10.00","152","1.650","C-20","1","0","0","0"
"1149","C R","100X50X19","10.00","152","0.700","C-10","76","0","0","0"
"1150","R R","200X32X25","10.00","10","2.500","C-50","1","0","0","0"
"1151","C R","100X63X19","10.00","71","1.000","C-10","2","0","0","0"
"1152","SOM","178X32X25","10.00","92","1.450","C-40","9","0","0","0"
"1153","SOM","100X25X16","10.00","92","0.350","C-10","4","0","0","0"
"1154","C R","100X50X25","10.00","173","0.750","C-10","4","0","0","0"
"1155","R R","350X60X38","10.00","128","16.600","G-200","1","0","0","0"
"1156","R R","450X25X152","10.00","70","10.250","G-250","2","0","0","0"
"1157","C C","175X50X19","10.00","225","2.000","C-40","2","0","0","0"
"1158","L B","100X13X10","10.00","203","0.030","D-40","110","0","0","0"
"1159","L B","100X10X11","10.00","203","0.030","D-40","40","0","0","0"
"1160","R c/es","40X16X10","10.00","86","0.050","D-60","850","0","0","0"
"1161","C C","150X50X25","10.00","17","1.490","C-35","19","0","0","0"
"1162","L B","150X10X10","1.00","226","0.038","F-120","360","0","0","0"
"1163","R R","300X32X38","10.00","17","5.400","G-180","2","0","0","0"
"1164","R R","230X25X51","10.00","166","2.800","G-80","1","0","0","0"
"1165","R R","175X10X32","10.00","190","0.800","G-40","3","0","0","0"
"1166","R R","175X10X32","10.00","34","0.800","C-40","3","0","0","0"
"1167","R R","350X32X101","10.00","9","8.200","G-200","10","0","0","0"
"1168","R c/e","100x70x25","10.00","9","1.450","C-10","1","0","0","0"
"1169","R R","175X19X19","10.00","17","1.100","C-40","4","0","0","0"
"1170"," C C","150X50X19","10.00","176","1.400","C-35","5","0","0","0"
"1171","C R","100X50X19","10.00","176","0.650","C-15","20","0","0","0"
"1172","R R","457X50X32","10.00","7","22.100","G-250","1","0","0","0"
"1173","DCD","115X3.2X22","10.00","228","0.070","B-180","870","0","0","0"
"1174","R R","175X25X19","10.00","39","1.600","C-40","1","0","0","0"
"1175","R R","350X38X101","10.00","174","8.000","G-200","1","0","0","0"
"1176","R c/e","150x38x32","10.00","93","1.880","C-30","3","0","0","0"
"1177","R c/e","150x38x32","10.00","26","1.880","C-30","3","0","0","0"
"1178","C C","175X50X19","10.00","206","2.000","C-40","1","0","0","0"
"1179","RAV","75X20","10.00","4","0.240","C-6","42","0","0","0"
"1180","C R","175X101X73","10.00","190","4.100","C-40","2","0","0","0"
"1181","C R","175X101X73","10.00","122","4.100","C-40","2","0","0","0"
"1182","R R","250X25X76","10.00","34","3.300","G-110","6","0","0","0"
"1183","R R","250X25X76","10.00","39","3.200","G-110","4","0","0","0"
"1184","R R","400X50X127","10.00","197","16.650","G-230","1","0","0","0"
"1185","R R","350X38X127","10.00","174","7.800","G-200","2","0","0","0"
"1186","R R","400X50X127","10.00","154","14.300","G-240","1","0","0","0"
"1187","PLATO","467X29X127","10.00","227","11.300","G-250","4","0","0","0"
"1188","R/ARR","230X127X101","10.00","48","13.000","G-80","2","0","0","0"
"1189","DCD","230X3X22","10.00","107","0.280","B-190","200","0","100","20"
"1190","DCD","178X3X22","10.00","107","0.150","E-250","200","0","100","25"
"1191","R R","300X25X101","10.00","229","4.400","G-160","2","0","0","0"
"1192","R R","300X25X76","10.00","154","3.900","G-180","1","0","0","0"
"1193","R R","508X50X203","10.00","32","25.500","B-270","1","0","0","0"
"1194","PLATO","460X29X127","10.00","238","11.300","G-260","10","0","0","0"
"1195","RCH","150X13X19","10.00","28","0.750","C-30","17","0","0","0"
"1196","placa","150x285x10","10.00","55","1.000","G-140","12","0","0","0"
"1197","placa","152x285x11","1.10","54","1.050","G-140","18","0","0","0"
"1198","PLACA","152X285X10","1.00","163","1.015","G-140","3","0","0","0"
"1199","C R","150X50X19","10.00","125","1.300","C-35","3","0","0","0"
"1200","C R","125X50X25","10.00","10","1.000","C-20","17","0","0","0"
"1201","PLATO","175X19X32","10.00","10","1.300","C-40","2","0","0","0"
